 W(MeV)     Re(0)   Im(0)   Re(+)    Im(+)   Re(-)    Im(-) wlab(MeV) wcm(MeV)
 1080.0     .000    .000     .000    .000     .000    .000    685.3  -330.5
 1085.0     .000    .000     .000    .000     .000    .000    691.1  -324.0
 1090.0     .000    .000     .000    .000     .000    .000    696.9  -317.5
 1095.0     .000    .000     .000    .000     .000    .000    702.7  -311.1
 1100.0     .001    .000     .001    .000     .000    .000    708.6  -304.7
 1105.0     .001    .000     .001    .000     .000    .000    714.4  -298.3
 1110.0     .001    .000     .001    .000     .000    .000    720.3  -292.0
 1115.0     .001    .000     .001    .000     .000    .000    726.3  -285.7
 1120.0     .001    .000     .001    .000     .000    .000    732.2  -279.4
 1125.0     .001    .000     .001    .000     .000    .000    738.2  -273.2
 1130.0     .001    .000     .001    .000     .000    .000    744.2  -267.0
 1135.0     .001    .000     .001    .000     .000    .000    750.2  -260.9
 1140.0     .001    .000     .001    .000     .000    .000    756.3  -254.7
 1145.0     .001    .000     .001    .000     .001    .000    762.4  -248.6
 1150.0     .001    .000     .001    .000     .001    .000    768.5  -242.5
 1155.0     .001    .000     .001    .000     .001    .000    774.7  -236.5
 1160.0     .001    .000     .001    .000     .001    .000    780.8  -230.5
 1165.0     .001    .000     .001    .000     .001    .000    787.0  -224.5
 1170.0     .001    .000     .001    .000     .002    .000    793.2  -218.6
 1175.0     .001    .000     .001    .000     .002    .000    799.5  -212.7
 1180.0     .001    .000     .001    .000     .002    .000    805.8  -206.8
 1185.0     .001    .000     .001    .000     .003    .000    812.1  -200.9
 1190.0     .001    .000     .001    .000     .003    .000    818.4  -195.1
 1195.0     .001    .000     .001    .000     .003    .000    824.7  -189.3
 1200.0     .001    .000     .001    .000     .004    .000    831.1  -183.5
 1205.0     .001    .000     .001    .000     .004    .000    837.5  -177.7
 1210.0     .001    .000     .001    .000     .004    .000    844.0  -172.0
 1215.0     .001    .000     .001    .000     .005    .000    850.4  -166.3
 1220.0     .001    .000     .001    .000     .005    .000    856.9  -160.6
 1225.0     .001    .000     .001    .000     .006    .000    863.4  -155.0
 1230.0     .001    .000     .001    .000     .006    .000    870.0  -149.4
 1235.0     .001    .000     .001    .000     .006    .000    876.5  -143.8
 1240.0     .001    .000     .001    .000     .007    .000    883.1  -138.2
 1245.0     .001    .000     .001    .000     .007    .000    889.8  -132.7
 1250.0     .000    .000     .001    .000     .008    .000    896.4  -127.1
 1255.0     .000    .000     .001    .000     .008    .000    903.1  -121.6
 1260.0     .000    .000     .001    .000     .009    .000    909.8  -116.2
 1265.0     .000    .000     .001    .000     .009    .000    916.5  -110.7
 1270.0     .000    .000     .001    .000     .010    .000    923.3  -105.3
 1275.0     .000    .000     .001    .000     .010    .000    930.0   -99.9
 1280.0     .000    .000     .001    .000     .011    .000    936.9   -94.5
 1285.0     .000    .000     .001    .000     .011    .000    943.7   -89.2
 1290.0     .000    .000     .001    .000     .012    .000    950.5   -83.8
 1295.0     .000    .000     .001    .000     .013    .000    957.4   -78.5
 1300.0     .000    .000     .001    .000     .013    .000    964.3   -73.2
 1305.0     .000    .000     .001    .000     .014    .000    971.3   -67.9
 1310.0     .000    .000     .001    .000     .014    .000    978.3   -62.7
 1315.0     .000    .000     .001    .000     .015    .000    985.3   -57.5
 1320.0     .000    .000     .001    .000     .016    .000    992.3   -52.3
 1325.0     .000    .000     .001    .000     .016    .000    999.3   -47.1
 1330.0    -.001    .000     .001    .000     .017    .000   1006.4   -41.9
 1335.0    -.001    .000     .001    .000     .017    .000   1013.5   -36.8
 1340.0    -.001    .000     .001    .000     .018    .000   1020.6   -31.6
 1345.0    -.001    .000     .001    .000     .019    .000   1027.8   -26.5
 1350.0    -.001    .000     .001    .000     .019    .000   1035.0   -21.4
 1355.0    -.001    .000     .001    .000     .020    .000   1042.2   -16.4
 1360.0    -.001    .000     .001    .000     .021    .000   1049.4   -11.3
 1365.0    -.001    .000     .001    .000     .021    .000   1056.7    -6.3
 1370.0    -.001    .000     .001    .000     .022    .000   1063.9    -1.3
 1375.0    -.001    .000     .001    .000     .023    .000   1071.3     3.7
 1380.0    -.001    .000     .000    .000     .023    .000   1078.6     8.7
 1385.0    -.001    .000     .000    .000     .024    .000   1086.0    13.7
 1390.0    -.001    .000     .000    .000     .025    .000   1093.4    18.6
 1395.0    -.001    .000     .000    .000     .025    .000   1100.8    23.5
 1400.0    -.001    .000     .000    .000     .026    .000   1108.2    28.4
 1405.0    -.001    .000     .000    .000     .027    .000   1115.7    33.3
 1410.0    -.001    .000     .000    .000     .027    .000   1123.2    38.2
 1415.0    -.002    .000     .000   -.001     .028    .000   1130.7    43.1
 1420.0    -.002    .000     .000   -.001     .029    .000   1138.3    47.9
 1425.0    -.002    .000     .000   -.001     .030    .000   1145.9    52.7
 1430.0    -.002    .000     .000   -.001     .030    .000   1153.5    57.5
 1435.0    -.002    .000     .000   -.001     .031    .000   1161.1    62.3
 1440.0    -.002    .000     .000   -.001     .032    .000   1168.8    67.1
 1445.0    -.002    .000     .000   -.001     .032    .000   1176.5    71.9
 1450.0    -.002    .000     .000   -.001     .033    .000   1184.2    76.6
 1455.0    -.002    .000     .000   -.001     .034    .000   1191.9    81.3
 1460.0    -.002    .000     .000   -.001     .035    .000   1199.7    86.0
 1465.0    -.002    .000     .000   -.001     .035    .000   1207.5    90.7
 1470.0    -.002    .000     .000   -.001     .036    .000   1215.3    95.4
 1475.0    -.002    .000     .000   -.001     .037    .000   1223.1   100.1
